Incident,PERIL,SUBURB,ITEM_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,INCIDENT_DATE_TIME,CLAIM_AMOUNT,ITEM_CATEGORY,ITEM_PERIL_DESCR,SUBURB_RAW,SUBURB_CLEAN,amount_valid,time_reliable,quarantine_reason
INC-3530,Theft,,Vehicle,TOYOTA,FORTUNER 2.4GD-6 4X4 A/T-2017-2020,2018.0,2024-11-24 10:00:00,193993.41,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3535,Theft,,Vehicle,HONDA,BR-V 1.5 ELEGANCE CVT-2022-,2022.0,2024-11-23 14:00:00,5620.9,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3560,Theft,,Vehicle,TOYOTA,FORTUNER 2.8GD-6 4X4 A/T-2020-,2020.0,2024-11-19 19:00:00,59500.59,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3569,Theft,,Contents,,,,2024-11-18 20:00:00,51962.99,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3589,Stolen and recovered,,Contents,,,,2024-11-15 21:30:00,3162.5,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3617,Theft,,Vehicle,BMW,X3 xDRIVE M40i (G01)-2017-2022,2018.0,2024-11-13 00:00:00,7264.27,Motor Vehicle - Theft,Theft,,,True,False,missing_suburb
INC-3618,Theft,,Vehicle,BMW,M240i A/T (F22)-2016-2022,2019.0,2024-11-13 00:00:00,7324.89,Motor Vehicle - Theft,Theft,,,True,False,missing_suburb
INC-3621,Hijack,,Vehicle,DODGE,JOURNEY 3.6 V6 R/T A/T-2012-2017,2013.0,2024-11-12 18:15:00,147931.94,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-3685,Hijack,,Vehicle,JEEP,COMPASS 2.0 LTD-2011-2018,2013.0,2024-11-05 22:55:00,139976.53,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-3713,Theft,,Vehicle,TOYOTA,FORTUNER 2.5D-4D RB-2011-2017,2014.0,2024-11-02 08:19:00,278794.56,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3729,Hijack,,Vehicle,INFINITI,FX/QX70 30d S PREMIUM-2012-2020,2014.0,2024-10-31 22:17:00,889277.89,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-3732,Hijack,,Vehicle,VOLKSWAGEN,POLO VIVO 1.4 COMFORTLINE (5DR)-2017-,2021.0,2024-10-31 15:00:00,108169.18,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-3785,Theft,,Vehicle,CHEVROLET,UTILITY 1.4 S/C P/U-2011-2018,2011.0,2024-10-23 18:00:00,1322.5,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3818,Theft,,Vehicle,VOLKSWAGEN,POLO VIVO 1.4 TRENDLINE (5DR)-2017-,2018.0,2024-10-20 13:00:00,712.34,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3833,Theft,,Contents,,,,2024-10-19 11:20:00,18499.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3885,Theft,,Contents,,,,2024-10-11 05:45:00,82193.96,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3895,Theft,,Contents,,,,2024-10-09 07:40:00,7585.7,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3904,Theft,,Contents,,,,2024-10-08 06:30:00,21096.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3966,Hijack,,Vehicle,VOLKSWAGEN,POLO 1.6 TRENDLINE-2005-2010,2008.0,2024-09-29 00:00:00,79298.94,Motor Vehicle - Theft,Hijack,,,True,False,missing_suburb
INC-3969,Theft,,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB LEGEND A/T P/U E/CAB-2020-,2022.0,2024-09-28 18:00:00,544650.34,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3986,Theft,,Vehicle,JEEP,COMPASS 2.0 CVT LTD-2011-2018,2013.0,2024-09-27 07:00:00,9416.08,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4021,Theft,,Vehicle,NISSAN,X TRAIL 2.5 TEKNA 4X4 CVT 7S-2017-,2019.0,2024-09-22 09:00:00,2500.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4055,Theft,,Vehicle,NISSAN,NP200 1.6 S (DUAL AIRBAGS) P/U S/C-2011-2020,2019.0,2024-09-17 05:34:00,134565.4,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4056,Theft,,Contents,,,,2024-09-17 04:30:00,134274.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-4057,Theft,,Vehicle,HONDA,JAZZ 1.5i A/T-2006-2008,2007.0,2024-09-17 04:30:00,62817.23,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4062,Theft,,Vehicle,VOLKSWAGEN,AMAROK 3.0TDi H-LINE 190KW 4MOT A/T D/C P/U-2020-,2023.0,2024-09-16 14:00:00,29964.33,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4080,Theft,,Vehicle,NISSAN,TIIDA 1.6 VISIA + 5Dr (H35)-2006-2015,2011.0,2024-09-13 17:30:00,62901.15,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4089,Hijack,,Vehicle,NISSAN,QASHQAI 1.5 dCi TEKNA-2017-2020,2018.0,2024-09-12 08:45:00,191753.94,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-4110,Theft,,Vehicle,MERCEDES-BENZ,MAYBACH GLS 600 4MATIC-2020-,2023.0,2024-09-10 04:00:00,5289.4,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4217,Hijack,,Vehicle,VOLKSWAGEN,POLO GTi 1.4TSi DSG-2011-2014,2013.0,2024-08-25 14:43:00,36519.68,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-4292,Hijack,,Vehicle,FORD,RANGER 2.2TDCi XL P/U SUP/CAB-2015-2020,2018.0,2024-08-16 22:42:00,28764.86,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-4299,Theft,,Vehicle,TOYOTA,HILUX 3.0D-4D RAIDER R/B A/T P/U D/C-2011-2014,2013.0,2024-08-16 11:35:00,26938.48,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4312,Hijack,,Vehicle,FORD,RANGER 2.2TDCI XL P/U D/C-2019-,2022.0,2024-08-13 22:41:00,493546.35,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-4325,Theft,,Vehicle,HYUNDAI,TUCSON 2.0 PREMIUM A/T-2016-2023,2019.0,2024-08-11 12:15:00,3500.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4424,Theft,,Vehicle,RENAULT,KWID 1.0 CLIMBER 5DR AMT-2019-,2023.0,2024-07-30 15:15:00,20328.17,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4446,Theft,,Vehicle,TOYOTA,HILUX 2.8 GD-6 RAIDER 4X4 A/T P/U D/C-2016-2020,2019.0,2024-07-27 12:00:00,557413.91,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4454,Theft,,Vehicle,FORD,EVEREST 3.2 TDCi XLT 4X4 A/T-2015-2020,2016.0,2024-07-26 17:50:00,4444.75,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4498,Theft,,Vehicle,TOYOTA,FORTUNER 2.8GD-6 VX A/T-2023-,2023.0,2024-07-22 18:56:00,4842.5,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4531,Hijack,,Vehicle,NISSAN,NAVARA 2.5DDTI PRO-4X 4X4 A/T D/C P/U-2021-,2023.0,2024-07-18 21:00:00,706809.02,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-4567,Hijack,,Vehicle,NISSAN,NP200 1.6  P/U S/C-2008-,2017.0,2024-07-14 02:20:00,131125.65,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-4587,Theft,,Vehicle,NISSAN,X TRAIL 2.0 XE (T32)-2014-2017,2016.0,2024-07-11 04:30:00,58620.07,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4606,Theft,,Vehicle,FORD,ECOSPORT 1.0 ECOBOOST TITANIUM A/T-2018-,2020.0,2024-07-08 13:00:00,21588.8,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4622,Theft,,Vehicle,VOLKSWAGEN,POLO VIVO GP 1.4 CONCEPTLINE 5DR-2014-2018,2014.0,2024-07-06 19:00:00,8889.5,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4649,Theft,,Contents,,,,2024-07-04 12:45:00,8897.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-4686,Theft,,Contents,,,,2024-06-29 23:54:00,14000.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-4691,Theft,,Vehicle,VOLKSWAGEN,T-CROSS 1.0 TSI HIGHLINE DSG-2019-,2021.0,2024-06-29 14:30:00,8469.18,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4692,Theft,,Vehicle,VOLKSWAGEN,POLO 1.0 TSI HIGHLINE DSG (85KW)-2017-2023,2021.0,2024-06-29 12:00:00,7226.68,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4698,Theft,,Contents,,,,2024-06-28 17:00:00,8250.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-4739,Theft,,Contents,,,,2024-06-24 07:00:00,16498.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-4765,Theft,,Vehicle,TOYOTA,ETIOS CROSS 1.5 Xs 5Dr-2014-2022,2014.0,2024-06-21 15:00:00,102432.59,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4821,Burglary,,Contents,,,,2024-06-14 23:45:00,51116.15,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-4857,Theft,,Vehicle,FORD,RANGER 2.0D XLT A/T P/U D/C-2019-,2020.0,2024-06-09 15:00:00,1750.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4876,Theft,,Vehicle,VOLKSWAGEN,POLO VIVO GP 1.4 TRENDLINE 5DR-2014-2018,2015.0,2024-06-08 06:30:00,72321.01,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4901,Theft,,Contents,,,,2024-06-06 15:30:00,712.34,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-4924,Theft,,Vehicle,HYUNDAI,GETZ 1.4-2006-2014,2007.0,2024-06-01 22:00:00,2195.67,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4925,Theft,,Vehicle,TOYOTA,PRADO VX-L 3.0D A/T-2017-2020,2019.0,2024-06-01 21:36:00,107669.47,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4926,Theft,,Vehicle,VOLKSWAGEN,POLO CLASSIC 1.9 TDi HIGHLINE 96kW-2008-2011,2009.0,2024-06-01 21:36:00,87900.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4927,Theft,,Vehicle,MAHINDRA,KUV 100 1.2 K6+ NXT-2018-,2018.0,2024-06-01 14:28:00,17738.99,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-4961,Hijack,,Vehicle,BMW,X5 xDRIVE30d  A/T (F15)-2014-2018,2016.0,2024-05-27 13:45:00,2137.01,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-4979,Theft,,Vehicle,CHEVROLET,TRAILBLAZER 2.8 LTZ 4X4 A/T-2012-2017,2012.0,2024-05-24 05:20:00,19536.26,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5010,Theft,,Contents,,,,2024-05-20 00:00:00,70694.0,Home contents - Theft,Theft,,,True,False,missing_suburb
INC-5024,Theft,,Contents,,,,2024-05-17 17:00:00,23240.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-5068,Theft,,Vehicle,RENAULT,CLIO V 1.0T INTENS-2022-,2024.0,2024-05-12 03:45:00,39487.25,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5116,Hijack,,Vehicle,MITSUBISHI,PAJERO SPORT 2.4D 4X4 A/T-2020-,2022.0,2024-05-06 01:30:00,8409.34,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-5119,Theft,,Vehicle,FORD,RANGER 2.2TDCI XL 4X4 A/T P/U D/C-2019-,2019.0,2024-05-05 21:25:00,65599.85,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5126,Theft,,Vehicle,MINI,MINI ONE 1.6-2011-2015,2011.0,2024-05-05 04:00:00,4444.75,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5136,Theft,,Vehicle,KIA,SPORTAGE 2.0 A/T-2010-2014,2012.0,2024-05-03 20:53:00,156096.95,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5149,Theft,,Vehicle,VOLKSWAGEN,T-ROC 1.4 TSI DESIGN TIPTRONIC-2020-2023,2021.0,2024-05-01 18:30:00,445237.01,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5153,Theft,,Vehicle,TOYOTA,FORTUNER 2.8GD-6 EPIC A/T-2020-2023,2020.0,2024-05-01 07:06:00,151252.61,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5156,Theft,,Vehicle,LAND ROVER,DEFENDER 110 D240 S (177KW)-2020-,2021.0,2024-05-01 04:00:00,80828.36,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5167,Theft,,Vehicle,OPEL,CORSA 1.6 SPORT-2002-2007,2006.0,2024-04-30 03:00:00,13172.01,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5191,Theft,,Vehicle,VOLKSWAGEN,TIGUAN ALLSPACE 2.0 TSI C/LINE 4MOT DSG(132KW)-2018-2023,2019.0,2024-04-27 11:00:00,1448.17,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5206,Burglary,,Contents,,,,2024-04-26 11:30:00,839176.91,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-5220,Theft,,Vehicle,MERCEDES-BENZ,CLA200d URBAN A/T-2016-2020,2016.0,2024-04-24 12:10:00,2869.41,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5261,Theft,,Vehicle,FORD,RANGER 2.2TDCi XLS 4X4 A/T P/U SUP/CAB-2016-2020,2018.0,2024-04-20 10:00:00,4519.5,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5278,Theft,,Vehicle,AUDI,A5 SPORTBACK 2.0 TDI STRONIC (40 TDI)-2017-2020,2018.0,2024-04-18 00:00:00,31117.45,Motor Vehicle - Theft,Theft,,,True,False,missing_suburb
INC-5312,Hijack,,Vehicle,TOYOTA,HILUX 2.0 VVTi P/U S/C-2011-2016,2015.0,2024-04-13 22:56:00,38672.97,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-5358,Theft,,Vehicle,TOYOTA,FORTUNER 3.0D-4D 4X4-2011-2017,2015.0,2024-04-09 09:00:00,358344.78,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5417,Theft,,Contents,,,,2024-04-01 21:50:00,10606.7,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-5421,Theft,,Contents,,,,2024-04-01 10:00:00,90250.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-5435,Theft,,Contents,,,,2024-03-31 08:03:00,127431.5,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-5458,Theft,,Vehicle,VOLKSWAGEN,POLO VIVO 1.6 COMFORTLINE TIP (5DR)-2017-,2023.0,2024-03-28 14:14:00,10894.45,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5466,Theft,,Vehicle,TOYOTA,ETIOS 1.5 Xs/SPRINT-2012-2022,2014.0,2024-03-27 19:02:00,50444.1,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5467,Theft,,Vehicle,RENAULT,KIGER 1.0 ENERGY ZEN AMT-2021-,2023.0,2024-03-27 19:00:00,7642.92,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5475,Theft,,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB LEGEND RS 4X4 A/T P/U D/C-2020-,2021.0,2024-03-27 08:30:00,167181.82,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5496,Theft,,Contents,,,,2024-03-24 18:00:00,5000.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-5504,Theft,,Vehicle,TOYOTA,HILUX 3.0 D-4D RAIDER 4X4 P/U D/C-2011-2014,2011.0,2024-03-24 08:12:00,159010.73,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5542,Burglary,,Contents,,,,2024-03-20 08:00:00,11049.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-5579,Theft,,Vehicle,CHEVROLET,AVEO 1.6 LS-2008-2016,2013.0,2024-03-16 23:59:00,74220.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5597,Theft,,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB LEGEND RS 4X4 A/T P/U D/C-2020-,2021.0,2024-03-15 08:55:00,42830.9,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5646,Hijack,,Vehicle,MAZDA,MAZDA3 1.6 DYNAMIC A/T-2014-2020,2018.0,2024-03-08 22:30:00,167920.6,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-5691,Theft,,Vehicle,TOYOTA,COROLLA 1.6 PROFESSIONAL-2007-2009,2009.0,2024-03-03 15:30:00,44981.73,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5707,Theft,,Vehicle,MAZDA,MAZDA3 1.6 ORIGINAL-2014-2020,2016.0,2024-03-02 10:20:00,138446.46,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5742,Theft,,Vehicle,TOYOTA,FORTUNER 3.0D-4D R/B A/T-2011-2017,2015.0,2024-02-28 14:30:00,342092.11,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-5750,Hijack,,Vehicle,HAVAL,JOLION 1.5T CITY-2021-,2023.0,2024-02-27 18:51:00,356038.85,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-5836,Theft,,Contents,,,,2024-02-18 02:00:00,93876.38,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-5907,Burglary,,Contents,,,,2024-02-10 00:30:00,70517.06,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-5911,Hijack,,Vehicle,TOYOTA,FORTUNER 2.8GD-6 R/B A/T-2016-2020,2018.0,2024-02-09 20:00:00,4963.9,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-5912,Hijack,,Vehicle,KIA,RIO 1.2 5DR-2017-2020,2019.0,2024-02-09 19:26:00,31204.36,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-5933,Hijack,,Vehicle,VOLKSWAGEN,POLO 1.6 COMFORTLINE 5DR-2010-2014,2010.0,2024-02-07 16:00:00,112255.0,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-5963,Theft,,Contents,,,,2024-02-03 20:40:00,245073.06,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6008,Theft,,Contents,,,,2024-01-30 02:00:00,42894.98,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6055,Theft,,Vehicle,TOYOTA,FORTUNER 3.0D-4D R/B-2011-2017,2014.0,2024-01-25 06:21:00,338760.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6063,Theft,,Vehicle,HYUNDAI,VENUE 1.0 TGDI MOTION-2022-,2022.0,2024-01-24 20:00:00,14968.9,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6073,Armed Robbery,,Contents,,,,2024-01-23 18:31:00,105494.3,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6090,Theft,,Contents,,,,2024-01-21 14:05:00,34852.85,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6092,Theft,,Vehicle,TOYOTA,FORTUNER 2.8GD-6 VX A/T-2020-,2020.0,2024-01-21 11:08:00,666144.55,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6133,Theft,,Vehicle,VOLKSWAGEN,POLO 1.0 TSI LIFE DSG-2022-,2023.0,2024-01-18 20:00:00,18087.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6143,Theft,,Vehicle,VOLKSWAGEN,GOLF VII 1.4 TSI COMFORTLINE DSG-2013-2015,2015.0,2024-01-17 13:20:00,8803.45,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6176,Hijack,,Vehicle,KIA,SELTOS 1.6 EX A/T-2019-,2023.0,2024-01-13 23:18:00,48152.12,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-6213,Theft,,Contents,,,,2024-01-10 16:00:00,40148.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6257,Hijack,,Vehicle,FORD,RANGER 2.2TDCi XLT P/U D/C-2015-2020,2017.0,2024-01-06 19:00:00,977.5,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-6259,Theft,,Contents,,,,2024-01-06 18:00:00,17999.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6281,Theft,,Vehicle,VOLKSWAGEN,POLO VIVO 1.4 TRENDLINE 5Dr-2010-2014,2011.0,2024-01-04 15:00:00,4835.19,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6328,Theft,,Vehicle,TOYOTA,FORTUNER 3.0D-4D R/B A/T-2009-2011,2010.0,2023-12-31 05:40:00,89443.87,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6378,Theft,,Contents,,,,2023-12-26 00:00:00,1500.0,Home contents - Theft,Theft,,,True,False,missing_suburb
INC-6405,Theft,,Contents,,,,2023-12-23 12:00:00,20250.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6415,Theft,,Vehicle,TOYOTA,ETIOS CROSS 1.5 Xs 5Dr-2014-2022,2017.0,2023-12-22 19:00:00,152511.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6422,Theft,,Vehicle,MERCEDES-BENZ,GLE 250d 4MATIC-2015-2020,2015.0,2023-12-22 09:00:00,10669.87,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6467,Theft,,Contents,,,,2023-12-17 08:00:00,35597.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6491,Theft,,Contents,,,,2023-12-14 20:00:00,155019.42,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6495,Theft,,Contents,,,,2023-12-14 11:00:00,15021.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6519,Hijack,,Vehicle,VOLKSWAGEN,JETTA VI 1.2 TSi TRENDLINE-2011-2014,2014.0,2023-12-12 03:35:00,112952.62,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-6523,Theft,,Vehicle,KIA,RIO 1.2 5DR-2011-2018,2014.0,2023-12-11 19:53:00,123290.54,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6573,Hijack,,Vehicle,CHERY,TIGGO 7 PRO 1.5T DISTINCTION CVT-2022-,2023.0,2023-12-07 07:20:00,517562.42,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-6584,Theft,,Vehicle,FORD,RANGER 3.2TDCi XLT 4X4 A/T P/U D/C-2015-2020,2019.0,2023-12-05 13:25:00,112557.49,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6585,Theft,,Vehicle,VOLKSWAGEN,TOUAREG 3.0 TDI V6 LUXURY-2018-,2020.0,2023-12-05 13:00:00,5143.77,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6619,Theft,,Vehicle,FORD,RANGER 2.0D BI-TURBO STORMTRAK 4X4 A/T P/U D/C-2021-,2022.0,2023-12-02 10:00:00,13298.89,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6646,Theft,,Vehicle,KIA,PICANTO 1.0 STREET-2017-,2023.0,2023-11-30 14:30:00,250611.89,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6663,Theft,,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB LEGEND RS 4X4 P/U D/C-2020-,2021.0,2023-11-28 14:26:00,928316.35,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6705,Theft,,Vehicle,TOYOTA,FORTUNER 2.5D-4D RB A/T-2012-2017,2014.0,2023-11-24 17:00:00,11820.35,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6710,Hijack,,Vehicle,FORD,MUSTANG 2.3 A/T-2019-2022,2021.0,2023-11-24 11:34:00,799400.02,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-6714,Theft,,Contents,,,,2023-11-23 23:00:00,10037.25,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6728,Theft,,Vehicle,VOLKSWAGEN,POLO CLASSIC 1.6 COMFORTLINE-2005-2011,2006.0,2023-11-22 15:30:00,2000.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6745,Hijack,,Vehicle,BMW,X6 xDRIVE50i-2009-2012,2011.0,2023-11-19 23:00:00,565702.5,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-6752,Theft,,Vehicle,FORD,RANGER FX4 2.0D 4X4 A/T P/U D/C-2021-,2021.0,2023-11-19 09:00:00,15847.61,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6754,Theft,,Contents,,,,2023-11-19 01:00:00,30095.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6763,Theft,,Contents,,,,2023-11-18 14:00:00,390.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-6771,Theft,,Vehicle,LEXUS,RX 450h SE-2019-,2021.0,2023-11-17 17:47:00,91962.05,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6772,Theft,,Vehicle,TOYOTA,HILUX 3.0 D-4D RAIDER 4X4 P/U D/C-2011-2014,2011.0,2023-11-17 17:00:00,334400.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6777,Theft,,Vehicle,ISUZU,MU-X 3.0D 4X4 A/T-2018-2022,2018.0,2023-11-17 12:12:00,16123.1,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6783,Theft,,Vehicle,FORD,RANGER 3.2TDCi 3.2 WILDTRAK 4X4 A/T P/U D/C-2015-2020,2017.0,2023-11-17 00:00:00,2000.0,Motor Vehicle - Theft,Theft,,,True,False,missing_suburb
INC-6792,Theft,,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB RAIDER A/T P/U D/C-2018-2021,2020.0,2023-11-16 08:05:00,638219.69,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6814,Theft,,Vehicle,VOLKSWAGEN,POLO VIVO 1.4 TRENDLINE (5DR)-2017-,2018.0,2023-11-14 05:10:00,158877.39,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6821,Theft,,Vehicle,TOYOTA,PRADO VX 3.0 TDi A/T-2013-2017,2014.0,2023-11-13 16:00:00,470500.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-6846,Theft,,Vehicle,AUDI,A1 SPORTBACK 1.4T FSi SE S-TRONIC (30 TFSi)-2015-2020,2017.0,2023-11-11 15:15:00,4250.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
